epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,30161,0.78274,0.71652,1.17499,0.8771,0.77162,0.80717,0.84945,0.77509,0.71213,0.68623,0.68243,1.16777,0.00770234,0.00770234,0.00770234
98,30463.9,0.78502,0.71874,1.17552,0.87718,0.77113,0.8072,0.84922,0.77405,0.71186,0.68636,0.68203,1.16787,0.00765843,0.00765843,0.00765843
99,30766.7,0.78127,0.71679,1.16933,0.87902,0.77096,0.80778,0.84932,0.77415,0.71168,0.6865,0.68311,1.16794,0.00761423,0.00761423,0.00761423
100,31069.2,0.78165,0.7168,1.17353,0.87663,0.77197,0.80752,0.84885,0.7744,0.71151,0.68674,0.68355,1.16806,0.00756976,0.00756976,0.00756976
101,31371,0.77593,0.71354,1.17037,0.87655,0.77181,0.80736,0.84884,0.77417,0.71149,0.68637,0.68337,1.16766,0.007525,0.007525,0.007525
102,31675,0.78004,0.71366,1.1713,0.8756,0.77171,0.80705,0.84908,0.77417,0.71176,0.68627,0.68217,1.16752,0.00747997,0.00747997,0.00747997
103,31978.3,0.77861,0.71307,1.17287,0.87277,0.77266,0.80663,0.84936,0.77485,0.71207,0.68625,0.68161,1.16763,0.00743468,0.00743468,0.00743468
104,32280.3,0.77706,0.70608,1.17082,0.87148,0.77402,0.80703,0.84946,0.77406,0.71176,0.68602,0.68169,1.16751,0.00738913,0.00738913,0.00738913
105,32582.5,0.77431,0.70176,1.16833,0.87285,0.77234,0.80644,0.84889,0.77414,0.71186,0.68597,0.68168,1.16745,0.00734332,0.00734332,0.00734332
106,32884.8,0.7745,0.70544,1.16788,0.87351,0.7719,0.80616,0.84877,0.77439,0.71163,0.68578,0.68161,1.1672,0.00729725,0.00729725,0.00729725
107,33188.3,0.77385,0.70697,1.16889,0.88019,0.7685,0.80644,0.8488,0.77398,0.71182,0.68574,0.6811,1.16714,0.00725094,0.00725094,0.00725094
108,33490.7,0.77334,0.70785,1.16688,0.8767,0.77152,0.80707,0.84891,0.77376,0.7118,0.68579,0.68045,1.16722,0.00720439,0.00720439,0.00720439
