epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,30548.4,0.75366,0.65904,1.05665,0.88399,0.78555,0.82119,0.85871,0.79523,0.73294,0.63626,0.61452,1.01414,0.00808389,0.00808389,0.00808389
89,30864,0.75313,0.65564,1.05524,0.88327,0.78517,0.82048,0.85874,0.79589,0.73306,0.63634,0.61418,1.0141,0.00804277,0.00804277,0.00804277
90,31180.1,0.75095,0.65656,1.05385,0.88325,0.7846,0.81998,0.85872,0.79574,0.73322,0.63657,0.61402,1.01412,0.00800131,0.00800131,0.00800131
91,31495.8,0.75071,0.65506,1.05368,0.88062,0.78694,0.82031,0.859,0.79566,0.7334,0.63652,0.6134,1.01413,0.00795954,0.00795954,0.00795954
92,31810.6,0.74936,0.6526,1.05288,0.88053,0.78681,0.82007,0.85887,0.79604,0.7335,0.63657,0.61322,1.01415,0.00791744,0.00791744,0.00791744
93,32126,0.74686,0.64652,1.05403,0.87946,0.78725,0.82001,0.85905,0.79579,0.73374,0.63639,0.6129,1.01399,0.00787503,0.00787503,0.00787503
94,32443.2,0.74731,0.64922,1.0526,0.8818,0.78608,0.82021,0.85915,0.7956,0.73362,0.63611,0.61235,1.01378,0.00783231,0.00783231,0.00783231
95,32760.1,0.74929,0.64879,1.05194,0.88069,0.78761,0.82077,0.85955,0.7956,0.73379,0.63606,0.61157,1.01362,0.00778929,0.00778929,0.00778929
96,33075.6,0.7477,0.64349,1.05285,0.87669,0.78969,0.82059,0.8596,0.7947,0.73363,0.63611,0.61126,1.01376,0.00774596,0.00774596,0.00774596
97,33393.4,0.74492,0.64483,1.05113,0.88145,0.78737,0.82105,0.85975,0.79506,0.7338,0.63606,0.61107,1.01379,0.00770234,0.00770234,0.00770234
98,33708.3,0.74798,0.64968,1.05304,0.88008,0.78749,0.82057,0.8595,0.79522,0.73361,0.63633,0.61123,1.01411,0.00765843,0.00765843,0.00765843
99,34024.6,0.74359,0.64304,1.04889,0.88051,0.78721,0.82049,0.8594,0.79514,0.73372,0.6364,0.61091,1.01431,0.00761423,0.00761423,0.00761423
100,34341,0.74491,0.64514,1.0516,0.87889,0.78916,0.82111,0.85948,0.79487,0.73363,0.63629,0.61036,1.0142,0.00756976,0.00756976,0.00756976
101,34657.1,0.74099,0.63858,1.05027,0.8758,0.79011,0.82046,0.8593,0.79451,0.73379,0.63618,0.61027,1.01432,0.007525,0.007525,0.007525
102,34973.2,0.74305,0.64262,1.04911,0.87638,0.78991,0.82061,0.85935,0.79449,0.73375,0.63631,0.60958,1.01439,0.00747997,0.00747997,0.00747997
103,35289.4,0.74168,0.63699,1.04964,0.87689,0.79029,0.8212,0.85952,0.79419,0.73381,0.63618,0.60917,1.01429,0.00743468,0.00743468,0.00743468
104,35606.3,0.73951,0.63498,1.04927,0.88014,0.78878,0.82164,0.85963,0.79445,0.73409,0.63603,0.60861,1.01433,0.00738913,0.00738913,0.00738913
105,35920.5,0.73715,0.63291,1.04657,0.87965,0.78968,0.82197,0.85962,0.79538,0.7342,0.63554,0.60827,1.0139,0.00734332,0.00734332,0.00734332
106,36235.5,0.73488,0.6326,1.04583,0.88205,0.78836,0.8222,0.85988,0.7955,0.7345,0.63505,0.60772,1.0137,0.00729725,0.00729725,0.00729725
107,36550.6,0.73986,0.63459,1.04674,0.89096,0.78306,0.82242,0.86054,0.79569,0.73495,0.63464,0.60724,1.01352,0.00725094,0.00725094,0.00725094
108,36865.9,0.73818,0.63433,1.04663,0.88271,0.78818,0.82236,0.86056,0.79623,0.73517,0.63463,0.60738,1.01365,0.00720439,0.00720439,0.00720439
109,37181.9,0.73198,0.62801,1.04381,0.88692,0.78519,0.82214,0.8607,0.79572,0.73522,0.63466,0.60718,1.01375,0.00715761,0.00715761,0.00715761
110,37497.2,0.73401,0.63085,1.04295,0.88474,0.78635,0.82188,0.86062,0.79587,0.73531,0.63462,0.60684,1.01378,0.00711059,0.00711059,0.00711059
111,37812.8,0.73158,0.62312,1.04398,0.88357,0.78682,0.82178,0.86028,0.79582,0.73531,0.63459,0.60697,1.0139,0.00706335,0.00706335,0.00706335
112,38128.3,0.73554,0.62679,1.04371,0.88739,0.78535,0.82212,0.86001,0.7961,0.73511,0.63454,0.60704,1.01391,0.00701588,0.00701588,0.00701588
113,38445.4,0.73365,0.62591,1.04449,0.88353,0.788,0.82234,0.86019,0.79593,0.735,0.63424,0.60669,1.01381,0.0069682,0.0069682,0.0069682
114,38762.8,0.72838,0.6212,1.03976,0.88818,0.78385,0.82144,0.85958,0.79576,0.73465,0.63453,0.60758,1.01408,0.00692031,0.00692031,0.00692031
115,39077.2,0.72876,0.61976,1.03902,0.88786,0.78582,0.82263,0.8598,0.79505,0.73467,0.63472,0.60766,1.01423,0.00687222,0.00687222,0.00687222
116,39393.4,0.72816,0.61813,1.04057,0.88765,0.78611,0.82254,0.85986,0.79509,0.73469,0.63448,0.60763,1.01389,0.00682392,0.00682392,0.00682392
117,39708.8,0.72821,0.62069,1.03825,0.88854,0.78468,0.82194,0.85991,0.79491,0.73494,0.63448,0.60732,1.01385,0.00677543,0.00677543,0.00677543
118,40026.2,0.72974,0.62107,1.04213,0.88881,0.78474,0.82205,0.85963,0.79483,0.73466,0.63453,0.6073,1.01379,0.00672675,0.00672675,0.00672675
119,40341.6,0.72921,0.62237,1.0418,0.89001,0.78388,0.82197,0.85956,0.79549,0.73484,0.63443,0.60707,1.01364,0.00667789,0.00667789,0.00667789
120,40659.5,0.7269,0.62048,1.03984,0.89157,0.78304,0.82211,0.85986,0.79558,0.73517,0.63407,0.60681,1.01331,0.00662885,0.00662885,0.00662885
121,40976.9,0.72728,0.61919,1.03888,0.89477,0.78132,0.82227,0.85974,0.79499,0.73516,0.63374,0.6066,1.01296,0.00657963,0.00657963,0.00657963
122,41294.2,0.72699,0.61784,1.03743,0.89553,0.78105,0.82213,0.85942,0.79489,0.73449,0.63386,0.60728,1.01309,0.00653025,0.00653025,0.00653025
123,41610.5,0.72679,0.61371,1.03821,0.8939,0.7818,0.82197,0.85912,0.79516,0.73444,0.63396,0.60712,1.0131,0.00648071,0.00648071,0.00648071
124,41924.7,0.72288,0.61644,1.039,0.89278,0.78283,0.8221,0.85895,0.79473,0.73437,0.63399,0.60682,1.01316,0.00643101,0.00643101,0.00643101
125,42242.4,0.7223,0.61226,1.03678,0.88846,0.78543,0.8221,0.85885,0.79487,0.73438,0.63389,0.60669,1.01315,0.00638115,0.00638115,0.00638115
126,42561.2,0.7197,0.61262,1.03786,0.88205,0.79058,0.82273,0.85899,0.79493,0.73469,0.63394,0.60654,1.01313,0.00633115,0.00633115,0.00633115
127,42878.1,0.72125,0.61285,1.03674,0.88172,0.7912,0.82317,0.85919,0.79561,0.73513,0.63387,0.60572,1.01311,0.00628101,0.00628101,0.00628101
128,43194.2,0.71449,0.60192,1.03193,0.88034,0.79239,0.82336,0.8592,0.79524,0.73505,0.63377,0.60551,1.01295,0.00623074,0.00623074,0.00623074
129,43510.1,0.72053,0.60743,1.03853,0.87863,0.79339,0.82326,0.85931,0.79546,0.73541,0.63368,0.60507,1.01299,0.00618034,0.00618034,0.00618034
130,43827.1,0.71406,0.60291,1.03412,0.87864,0.79388,0.82348,0.85931,0.79597,0.7354,0.63354,0.60461,1.01284,0.00612981,0.00612981,0.00612981
131,44159.4,0.71715,0.60673,1.03483,0.87865,0.79401,0.82373,0.85923,0.79573,0.73541,0.63348,0.604,1.01285,0.00607916,0.00607916,0.00607916
132,44475.2,0.71618,0.60275,1.03241,0.87893,0.79418,0.82396,0.85918,0.79533,0.73521,0.63345,0.60397,1.01286,0.0060284,0.0060284,0.0060284
133,44790.8,0.71639,0.60538,1.03573,0.88224,0.79176,0.82372,0.85915,0.79546,0.73516,0.63324,0.60378,1.01253,0.00597754,0.00597754,0.00597754
134,45107.2,0.71271,0.59955,1.0309,0.88205,0.79293,0.82443,0.85931,0.79585,0.73558,0.63327,0.60311,1.01242,0.00592657,0.00592657,0.00592657
135,45423.5,0.71044,0.59438,1.02798,0.88001,0.79505,0.82505,0.85922,0.79558,0.73596,0.6332,0.60291,1.01212,0.00587551,0.00587551,0.00587551
136,45741.5,0.71258,0.59801,1.03139,0.88021,0.79385,0.82442,0.85936,0.796,0.73573,0.63339,0.60268,1.01217,0.00582435,0.00582435,0.00582435
137,46058.9,0.71201,0.59567,1.03156,0.88203,0.79326,0.82483,0.85939,0.79592,0.73584,0.63308,0.6023,1.01197,0.00577311,0.00577311,0.00577311
138,46376,0.70745,0.59239,1.02899,0.8842,0.79102,0.82437,0.8593,0.79572,0.73581,0.63269,0.60214,1.01169,0.00572179,0.00572179,0.00572179
139,46692,0.70846,0.59621,1.02965,0.88446,0.79097,0.82445,0.8591,0.79467,0.73566,0.63267,0.60189,1.01184,0.0056704,0.0056704,0.0056704
140,47010.6,0.70652,0.58871,1.02708,0.88315,0.79235,0.82478,0.85924,0.79567,0.73617,0.63245,0.60179,1.01166,0.00561894,0.00561894,0.00561894
141,47330.4,0.71085,0.59507,1.03069,0.88534,0.79072,0.82462,0.85921,0.79523,0.73602,0.63234,0.60136,1.01149,0.00556742,0.00556742,0.00556742
142,47647.7,0.7064,0.59041,1.03101,0.88938,0.78885,0.82501,0.85949,0.79534,0.73619,0.63192,0.6011,1.01119,0.00551584,0.00551584,0.00551584
143,47967.2,0.70254,0.58428,1.02513,0.88839,0.78921,0.82498,0.85956,0.79531,0.73636,0.63155,0.60022,1.01085,0.00546421,0.00546421,0.00546421
