epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,8507.38,0.88052,0.85408,1.11265,0.91793,0.86944,0.88993,0.9212,0.83611,0.76565,0.66802,0.49774,1.00666,0.00820525,0.00820525,0.00820525
86,8601.11,0.87525,0.83745,1.11208,0.91585,0.87347,0.89126,0.92177,0.83579,0.76586,0.66752,0.49715,1.00733,0.00816514,0.00816514,0.00816514
87,8695.63,0.87769,0.83742,1.11465,0.92031,0.87299,0.89307,0.921,0.83549,0.76641,0.66867,0.49645,1.00782,0.00812468,0.00812468,0.00812468
88,8790.99,0.87414,0.83541,1.10971,0.91889,0.86959,0.89078,0.92089,0.83592,0.76698,0.66805,0.49632,1.00768,0.00808389,0.00808389,0.00808389
89,8888.77,0.86714,0.8327,1.10981,0.92764,0.86556,0.89258,0.92093,0.83659,0.76749,0.66751,0.49524,1.00758,0.00804277,0.00804277,0.00804277
90,8984.97,0.87046,0.83564,1.11002,0.92825,0.86595,0.89303,0.92102,0.8363,0.76791,0.66701,0.4932,1.00715,0.00800131,0.00800131,0.00800131
91,9078.89,0.8638,0.81706,1.10272,0.92668,0.86672,0.89267,0.92166,0.83593,0.76915,0.66654,0.49239,1.00635,0.00795954,0.00795954,0.00795954
92,9175.54,0.87046,0.82597,1.11282,0.9248,0.86784,0.89235,0.92173,0.83641,0.76869,0.6671,0.49143,1.0065,0.00791744,0.00791744,0.00791744
93,9272.97,0.8603,0.82524,1.1047,0.92519,0.86679,0.89223,0.9213,0.83681,0.76767,0.66713,0.49104,1.00684,0.00787503,0.00787503,0.00787503
94,9370.06,0.85858,0.81072,1.10122,0.92657,0.86666,0.89278,0.92188,0.83455,0.76781,0.66617,0.48984,1.00644,0.00783231,0.00783231,0.00783231
95,9467.11,0.86436,0.82021,1.10334,0.92675,0.8641,0.89142,0.92174,0.83569,0.76728,0.66598,0.48865,1.00585,0.00778929,0.00778929,0.00778929
96,9564.76,0.86109,0.80886,1.10297,0.92717,0.86221,0.89055,0.92118,0.83768,0.76793,0.66537,0.48779,1.00544,0.00774596,0.00774596,0.00774596
97,9661.49,0.86028,0.80603,1.10197,0.92975,0.86256,0.89197,0.9213,0.83705,0.76805,0.66467,0.48659,1.00493,0.00770234,0.00770234,0.00770234
98,9758.24,0.85397,0.8045,1.09943,0.92851,0.86229,0.89126,0.92142,0.83927,0.76876,0.66375,0.4858,1.00398,0.00765843,0.00765843,0.00765843
99,9855.14,0.85526,0.80741,1.09947,0.92638,0.86241,0.8903,0.92163,0.83991,0.76944,0.66287,0.48486,1.00328,0.00761423,0.00761423,0.00761423
