epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/F1(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,15664.8,0.77513,0.69691,1.05295,0.88246,0.77701,0.81261,0.85317,0.78786,0.72618,0.64906,0.63238,0.99697,0.00905463,0.00905463,0.00905463
62,15918,0.77191,0.68911,1.05253,0.88369,0.7769,0.81316,0.85307,0.78787,0.7262,0.64866,0.63207,0.99677,0.00902395,0.00902395,0.00902395
63,16173.1,0.77269,0.68472,1.05089,0.88322,0.77674,0.81281,0.85303,0.78854,0.72667,0.64834,0.63198,0.99643,0.00899282,0.00899282,0.00899282
64,16437,0.77279,0.68477,1.051,0.88327,0.77789,0.81366,0.85332,0.78876,0.72694,0.64823,0.63132,0.99645,0.00896127,0.00896127,0.00896127
65,16694.5,0.77169,0.68799,1.05001,0.8832,0.77781,0.81348,0.85348,0.7883,0.72674,0.64787,0.63168,0.99624,0.00892928,0.00892928,0.00892928
66,16948.4,0.76966,0.68246,1.0469,0.88421,0.77705,0.81323,0.85325,0.78822,0.72662,0.64786,0.63268,0.99641,0.00889687,0.00889687,0.00889687
67,17204.7,0.76973,0.68522,1.04908,0.88398,0.77603,0.81222,0.85277,0.78784,0.72628,0.64819,0.63395,0.99665,0.00886404,0.00886404,0.00886404
68,17459.9,0.76759,0.68184,1.04715,0.88443,0.77523,0.81192,0.85238,0.78721,0.72607,0.64832,0.63434,0.99669,0.00883079,0.00883079,0.00883079
69,17717.1,0.76654,0.6796,1.04682,0.88371,0.77604,0.81222,0.85211,0.78703,0.72601,0.64858,0.63459,0.99682,0.00879713,0.00879713,0.00879713
70,17972.1,0.76462,0.6796,1.04745,0.88312,0.77689,0.81257,0.85238,0.78783,0.72586,0.64872,0.63429,0.99692,0.00876305,0.00876305,0.00876305
71,18230.2,0.76477,0.67523,1.04545,0.88189,0.77703,0.81219,0.8524,0.78778,0.72598,0.64881,0.63469,0.99695,0.00872857,0.00872857,0.00872857
72,18485.3,0.76478,0.67662,1.04724,0.88291,0.77637,0.8121,0.85235,0.78827,0.72584,0.64876,0.63486,0.99694,0.00869368,0.00869368,0.00869368
73,18743.3,0.7684,0.68097,1.04724,0.88194,0.7764,0.81169,0.85213,0.78788,0.72541,0.64912,0.63515,0.99712,0.00865839,0.00865839,0.00865839
74,18999.3,0.76314,0.67809,1.04739,0.88108,0.77637,0.8112,0.85164,0.78805,0.72496,0.64912,0.63668,0.99716,0.00862271,0.00862271,0.00862271
75,19256.3,0.76178,0.6735,1.04452,0.88313,0.77555,0.81128,0.85106,0.78749,0.72464,0.64907,0.63774,0.9974,0.00858664,0.00858664,0.00858664
76,19511.7,0.75875,0.67625,1.04526,0.88024,0.77687,0.81109,0.85068,0.78776,0.72428,0.64922,0.63875,0.99774,0.00855018,0.00855018,0.00855018
77,19768.5,0.76048,0.67032,1.04664,0.88042,0.77653,0.81089,0.85039,0.78662,0.72378,0.64929,0.63941,0.99792,0.00851333,0.00851333,0.00851333
78,20023.1,0.76124,0.67263,1.04735,0.88089,0.77526,0.81023,0.85001,0.78637,0.72405,0.64917,0.63884,0.99797,0.00847611,0.00847611,0.00847611
79,20279.5,0.761,0.67358,1.04414,0.88154,0.7745,0.80998,0.84989,0.78557,0.72377,0.64881,0.6387,0.9976,0.00843851,0.00843851,0.00843851
80,20534.6,0.76124,0.67419,1.0448,0.88069,0.77502,0.81004,0.84935,0.78534,0.7238,0.64856,0.6394,0.99747,0.00840054,0.00840054,0.00840054
81,20790.4,0.7591,0.66911,1.0404,0.87859,0.77585,0.80967,0.84918,0.78593,0.72361,0.64864,0.63999,0.99752,0.0083622,0.0083622,0.0083622
82,21043.9,0.75694,0.66653,1.04132,0.8792,0.77567,0.80963,0.84912,0.78589,0.72368,0.64878,0.64027,0.99763,0.00832349,0.00832349,0.00832349
83,21301.8,0.75972,0.66759,1.04235,0.87954,0.77519,0.80946,0.84906,0.78572,0.72372,0.64884,0.64048,0.99785,0.00828443,0.00828443,0.00828443
84,21556.7,0.76152,0.67188,1.04545,0.87938,0.77525,0.80928,0.84893,0.78553,0.72362,0.64893,0.64023,0.99802,0.00824502,0.00824502,0.00824502
85,21814,0.76078,0.66579,1.0459,0.88109,0.7737,0.80909,0.84894,0.78486,0.72356,0.64898,0.64018,0.99791,0.00820525,0.00820525,0.00820525
86,22069,0.75827,0.66951,1.04491,0.88023,0.77339,0.80864,0.84867,0.78479,0.72321,0.64908,0.64011,0.99792,0.00816514,0.00816514,0.00816514
87,22325.9,0.75736,0.66591,1.04188,0.88001,0.77365,0.80868,0.8486,0.78491,0.72333,0.64902,0.63996,0.9978,0.00812468,0.00812468,0.00812468
88,22581.1,0.75367,0.66726,1.04302,0.88125,0.773,0.80888,0.84886,0.78473,0.72344,0.64898,0.63966,0.99775,0.00808389,0.00808389,0.00808389
89,22837.9,0.75374,0.66057,1.04113,0.88525,0.77124,0.80939,0.84903,0.78487,0.72379,0.64886,0.63917,0.99772,0.00804277,0.00804277,0.00804277
90,23093.3,0.75561,0.66454,1.04186,0.88433,0.77242,0.80984,0.84955,0.78522,0.72428,0.64872,0.63847,0.99772,0.00800131,0.00800131,0.00800131
91,23349.4,0.75213,0.65946,1.03898,0.88361,0.77215,0.80948,0.85,0.78548,0.7245,0.64835,0.63768,0.99761,0.00795954,0.00795954,0.00795954
92,23604.6,0.75444,0.66285,1.04212,0.88253,0.77377,0.81,0.85013,0.78586,0.72474,0.6482,0.63712,0.99756,0.00791744,0.00791744,0.00791744
93,23861.9,0.75203,0.65952,1.0403,0.88492,0.7723,0.81012,0.85031,0.78613,0.72449,0.64805,0.63599,0.9975,0.00787503,0.00787503,0.00787503
94,24115.6,0.7523,0.65935,1.03895,0.88451,0.77261,0.81031,0.85045,0.7867,0.72482,0.64799,0.63574,0.99747,0.00783231,0.00783231,0.00783231
95,24371.2,0.75347,0.65611,1.04008,0.88465,0.77271,0.81042,0.8507,0.78689,0.72512,0.64756,0.63483,0.99712,0.00778929,0.00778929,0.00778929
96,24624.2,0.74911,0.65489,1.03846,0.88387,0.7733,0.81027,0.851,0.78644,0.72516,0.64742,0.63448,0.99712,0.00774596,0.00774596,0.00774596
97,24880.9,0.74892,0.65433,1.03797,0.88386,0.7737,0.81041,0.85081,0.78663,0.72506,0.64764,0.63436,0.99731,0.00770234,0.00770234,0.00770234
98,25135.7,0.75184,0.65472,1.03901,0.8869,0.77239,0.81085,0.85075,0.78625,0.72518,0.6477,0.63425,0.99745,0.00765843,0.00765843,0.00765843
99,25393.1,0.7469,0.65018,1.03495,0.88739,0.77157,0.81062,0.85109,0.78704,0.72566,0.6474,0.63375,0.99714,0.00761423,0.00761423,0.00761423
